image,Label_true,Label_pred_iv4,Prob_pred_iv4,Label_pred_rn50,Prob_pred_rn50
ISIC_0010576,1,0,0.9879403114318848,0,0.99101722240448
ISIC_0009955,1,0,0.9888342022895813,0,0.9996365308761597
ISIC_0010479,0,0,0.9999854564666748,0,0.9999982118606567
ISIC_0010442,0,0,0.997227132320404,0,0.9755738973617554
ISIC_0010581,0,0,0.9943206310272217,0,0.9924015998840332
ISIC_0009929,0,0,0.9926625490188599,0,0.99870765209198
ISIC_0010169,0,0,0.999981164932251,0,0.999798595905304
ISIC_0011210,1,0,0.9887111186981201,0,0.9997623562812805
ISIC_0011322,0,0,0.9965338706970215,0,0.7008618116378784
ISIC_0010320,0,0,0.9929634928703308,0,0.9696459770202637
ISIC_0011326,0,1,0.9305659532546997,0,0.9333693981170654
ISIC_0009992,1,0,0.7660527229309082,0,0.84224534034729
ISIC_0011212,0,0,0.9975482821464539,0,0.9998512268066406
ISIC_0010237,0,0,0.9995222091674805,0,0.9998866319656372
ISIC_0010334,0,0,0.9984744191169739,0,0.9997989535331726
ISIC_0011334,1,0,0.8401179313659668,0,0.9593890309333801
ISIC_0011162,0,0,0.9995013475418091,0,0.9999828338623047
ISIC_0010232,0,0,0.9988213181495667,0,0.9994882345199585
ISIC_0011304,0,0,0.9995321035385132,0,0.9977855682373047
ISIC_0010041,0,0,0.9926687479019165,0,0.9988779425621033
ISIC_0011164,0,0,0.9994811415672302,0,0.9978341460227966
ISIC_0009974,0,0,0.9976311922073364,0,0.9998511075973511
ISIC_0010844,0,0,0.9912374019622803,0,0.9984947443008423
ISIC_0011361,0,0,0.996145486831665,0,0.9996551275253296
ISIC_0009898,1,0,0.9979915618896484,0,0.9989362359046936
ISIC_0011168,0,0,0.9382724761962891,0,0.9642205834388733
ISIC_0009969,0,0,0.9997074007987976,0,0.9999992847442627
ISIC_0011300,0,0,0.994772732257843,0,0.9999864101409912
ISIC_0011328,0,0,0.9174821376800537,0,0.9659644365310669
ISIC_0009917,0,0,0.9993118047714233,0,0.9996800422668457
ISIC_0009964,0,0,0.9641082882881165,0,0.9998021721839905
ISIC_0010858,0,0,0.9998053908348083,0,0.9996675252914429
ISIC_0009980,0,0,0.9997480511665344,0,0.9983785152435303
ISIC_0010573,0,0,0.9988873600959778,0,0.998694121837616
ISIC_0010587,1,0,0.9960733652114868,0,0.9942641854286194
ISIC_0011397,0,0,0.9551994204521179,0,0.9894388318061829
ISIC_0009990,0,0,0.8573101758956909,0,0.993462085723877
ISIC_0010191,0,0,0.9700685739517212,0,0.9513298869132996
ISIC_0010229,0,0,0.9970978498458862,0,0.9999924898147583
ISIC_0009978,0,0,0.9999173879623413,0,0.9996780157089233
ISIC_0009935,0,0,0.9999328851699829,0,0.999416708946228
ISIC_0011359,0,0,0.9978345036506653,0,0.9960579872131348
ISIC_0010441,1,0,0.9969174861907959,0,0.9981921315193176
ISIC_0010219,0,0,0.9991555213928223,0,0.999491810798645
ISIC_0010251,1,0,0.9575345516204834,0,0.9885254502296448
ISIC_0010473,0,1,0.9805516004562378,0,0.6937485933303833
ISIC_0010607,0,0,0.9999992847442627,0,0.9998168349266052
ISIC_0009920,0,0,0.9999510049819946,0,0.9999914169311523
ISIC_0011214,0,0,0.9930596351623535,1,0.6507510542869568
ISIC_0010265,1,0,0.996533989906311,0,0.9981204867362976
ISIC_0011169,1,0,0.9997771382331848,0,0.9994058609008789
ISIC_0010356,0,0,0.9975426197052002,0,0.998333752155304
ISIC_0010557,0,0,0.9995836615562439,0,0.9786101579666138
ISIC_0009895,0,1,0.7442003488540649,1,0.9380101561546326
ISIC_0010100,0,0,0.9983512163162231,0,0.9992307424545288
ISIC_0011171,0,0,0.9992626309394836,0,0.5285314321517944
ISIC_0010330,0,0,0.9958959817886353,0,0.997509241104126
ISIC_0010570,0,0,0.8658022284507751,0,0.9817343950271606
ISIC_0009949,0,0,0.9962185025215149,0,0.9958133101463318
ISIC_0011102,0,0,0.9975086450576782,0,0.9950309991836548
ISIC_0009994,0,0,0.9865360856056213,0,0.9994033575057983
ISIC_0010854,0,0,0.998946487903595,0,0.994278073310852
ISIC_0011362,0,0,0.9995970129966736,0,0.9999659061431885
ISIC_0010216,0,0,0.9999809265136719,0,0.9999840259552002
ISIC_0009995,0,0,0.9995726943016052,0,0.9893600940704346
ISIC_0010064,0,0,0.9970990419387817,0,0.9995604157447815
ISIC_0010317,0,0,0.9906324148178101,0,0.9971643090248108
ISIC_0010174,1,0,0.9893179535865784,0,0.9961798191070557
ISIC_0011127,0,0,0.9999620914459229,0,0.9999963045120239
ISIC_0010252,0,1,0.7168734073638916,0,0.9949172735214233
ISIC_0010002,0,0,0.9995610117912292,0,0.9999290704727173
ISIC_0011135,1,1,0.9389087557792664,1,0.8958566188812256
ISIC_0009939,0,0,0.9980438947677612,0,0.9937481880187988
ISIC_0010021,0,0,0.9961620569229126,0,0.873106837272644
ISIC_0010497,0,0,0.9789151549339294,0,0.9990930557250977
ISIC_0010205,0,0,0.9998143315315247,0,0.9998231530189514
ISIC_0011170,0,0,0.9990014433860779,0,0.9999850988388062
ISIC_0010257,0,0,0.999702513217926,0,0.9999818801879883
ISIC_0009958,0,0,0.9997555613517761,0,0.9999872446060181
ISIC_0010032,0,0,0.9952491521835327,0,0.9978891015052795
ISIC_0010061,0,0,0.9876605272293091,0,0.960391104221344
ISIC_0011167,0,0,0.9965779185295105,0,0.9991958737373352
ISIC_0011373,0,0,0.7968994379043579,0,0.9449124932289124
ISIC_0010849,0,1,0.6633418798446655,0,0.9984482526779175
ISIC_0009973,0,0,0.9925519227981567,1,0.5175288915634155
ISIC_0010603,0,0,0.9989105463027954,0,0.9997225403785706
ISIC_0010053,0,0,0.9998615980148315,0,0.9999325275421143
ISIC_0011336,0,1,0.6517215371131897,1,0.72187739610672
ISIC_0010327,0,0,0.9475931525230408,0,0.9999892711639404
ISIC_0011330,0,0,0.9959189295768738,1,0.7053115963935852
ISIC_0011156,0,0,0.9911630153656006,0,0.99561607837677
ISIC_0010185,0,1,0.7206008434295654,0,0.9967119693756104
ISIC_0009919,0,0,0.9957802295684814,0,0.9992156028747559
ISIC_0009981,0,0,0.9999048709869385,0,0.9999297857284546
ISIC_0011131,0,0,0.9968018531799316,0,0.9977327585220337
ISIC_0010322,1,0,0.935106635093689,0,0.9931475520133972
ISIC_0009875,0,0,0.9787013530731201,0,0.7925142645835876
ISIC_0011323,0,0,0.9791745543479919,0,0.9992522597312927
ISIC_0009927,1,0,0.9996868371963501,0,0.9968265295028687
ISIC_0009945,0,0,0.996711254119873,0,0.9963017702102661
ISIC_0009950,1,0,0.9998849630355835,0,0.9999868869781494
ISIC_0010445,0,0,0.999881386756897,0,0.9999107122421265
ISIC_0011382,0,0,0.9976444840431213,0,0.9993795156478882
ISIC_0010206,0,0,0.9984387755393982,0,0.9995383024215698
ISIC_0009988,0,0,0.9997848868370056,0,0.9997720122337341
ISIC_0010029,1,1,0.9367734789848328,1,0.915291965007782
ISIC_0009869,0,0,0.9530616998672485,0,0.9996793270111084
ISIC_0010010,0,0,0.9969213008880615,0,0.9992067217826843
ISIC_0010498,0,0,0.9902908205986023,0,0.9854857921600342
ISIC_0010350,1,0,0.7722830772399902,0,0.9935818910598755
ISIC_0010444,0,0,0.987224817276001,0,0.9957798719406128
ISIC_0010487,0,0,0.9982975125312805,0,0.9995614886283875
ISIC_0011303,0,0,0.9897906184196472,0,0.9999716281890869
ISIC_0011305,1,0,0.9943743944168091,0,0.9498853087425232
ISIC_0010025,0,0,0.8013585805892944,0,0.9021511077880859
ISIC_0010342,0,1,0.9813594818115234,0,0.99839848279953
ISIC_0010341,0,0,0.9998575448989868,0,0.9999639987945557
ISIC_0011105,0,0,0.9970165491104126,0,0.9999371767044067
ISIC_0010058,0,0,0.998736560344696,0,0.9987938404083252
ISIC_0010360,1,0,0.9996722936630249,0,0.9999961853027344
ISIC_0010569,0,0,0.9999175071716309,0,0.9935613870620728
ISIC_0010081,1,0,0.6308123469352722,0,0.9863681197166443
ISIC_0010263,0,0,0.5867982506752014,1,0.7763636708259583
ISIC_0010483,0,0,0.9986598491668701,0,0.9999610185623169
ISIC_0010262,0,0,0.993350088596344,0,0.999829888343811
ISIC_0011219,0,0,0.9880296587944031,0,0.9990119934082031
ISIC_0010104,0,0,0.997951328754425,0,0.9994997978210449
ISIC_0010022,0,0,0.9970937967300415,0,0.9997429251670837
ISIC_0011329,1,0,0.9998843669891357,0,0.9989105463027954
ISIC_0009885,0,0,0.5103503465652466,0,0.9856441020965576
ISIC_0009915,0,0,0.9934598207473755,0,0.9994396567344666
ISIC_0010476,1,0,0.9951038360595703,0,0.9954022169113159
ISIC_0009938,0,0,0.9995372295379639,0,0.9999829530715942
ISIC_0011229,0,0,0.9996763467788696,0,0.9988840222358704
ISIC_0010493,0,0,0.9329876899719238,0,0.9225682616233826
ISIC_0011345,0,0,0.879766583442688,0,0.9904336929321289
ISIC_0010365,0,0,0.998921275138855,0,0.9999706745147705
ISIC_0011120,0,0,0.9767494797706604,0,0.9450911283493042
ISIC_0010552,0,0,0.9980250597000122,0,0.9924544095993042
ISIC_0010020,0,0,0.9995871186256409,0,0.998727023601532
ISIC_0011301,0,0,0.9997089505195618,0,0.999394416809082
ISIC_0011088,0,0,0.9987939596176147,0,0.9908740520477295
ISIC_0009891,0,0,0.9995005130767822,0,0.9979603290557861
ISIC_0010558,0,0,0.9993610978126526,0,0.9984163045883179
ISIC_0009930,0,0,0.9994025230407715,0,0.999643087387085
ISIC_0010857,0,0,0.8271470069885254,0,0.9844618439674377
ISIC_0011097,0,0,0.9981702566146851,0,0.9952640533447266
ISIC_0009942,0,0,0.9999709129333496,0,0.9999301433563232
ISIC_0011338,0,0,0.9782158732414246,0,0.971777081489563
ISIC_0011402,0,0,0.9871402382850647,0,0.9974603652954102
ISIC_0010496,0,0,0.9829559326171875,0,0.9651462435722351
ISIC_0011204,0,0,0.9956340193748474,0,0.9999710321426392
ISIC_0010234,0,0,0.8780626058578491,0,0.9989332556724548
ISIC_0010202,0,0,0.998244047164917,0,0.9888816475868225
ISIC_0009925,0,0,0.999058187007904,0,0.999957799911499
ISIC_0010236,0,0,0.9932896494865417,0,0.9998928308486938
ISIC_0011202,0,0,0.998985230922699,0,0.9999661445617676
ISIC_0010562,0,0,0.9986172914505005,0,0.9970335960388184
ISIC_0011115,0,0,0.9999611377716064,0,0.9875493049621582
ISIC_0009962,0,0,0.5046138763427734,0,0.9457424879074097
ISIC_0010477,0,0,0.8779295682907104,0,0.7541375160217285
ISIC_0009932,0,0,0.9856712222099304,0,0.9998623132705688
ISIC_0010231,1,1,0.9984886646270752,1,0.9888015985488892
ISIC_0010184,0,0,0.9968967437744141,0,0.9997668862342834
ISIC_0010042,0,0,0.9954571723937988,0,0.9999144077301025
ISIC_0009896,0,0,0.9674904942512512,0,0.9997310042381287
ISIC_0011110,0,0,0.5610438585281372,1,0.7455026507377625
ISIC_0010595,0,0,0.9993769526481628,0,0.9977103471755981
ISIC_0011095,1,0,0.9994814991950989,0,0.9998495578765869
ISIC_0010321,1,0,0.6157070994377136,1,0.5986226201057434
ISIC_0011387,1,0,0.9674479961395264,0,0.9996236562728882
ISIC_0010178,0,0,0.9994657635688782,0,0.9995101690292358
ISIC_0009998,0,1,0.9424726366996765,1,0.5930706858634949
ISIC_0010853,0,0,0.9901608228683472,0,0.9687254428863525
ISIC_0011349,1,0,0.8667632937431335,0,0.9984851479530334
ISIC_0011213,0,1,0.9395202398300171,1,0.5718894004821777
ISIC_0011353,0,0,0.9961102604866028,0,0.9808928966522217
ISIC_0010382,0,0,0.9827135801315308,0,0.9890929460525513
ISIC_0010584,0,0,0.9652736186981201,0,0.9941278696060181
ISIC_0010102,0,0,0.9977481961250305,0,0.9992161989212036
ISIC_0011315,1,0,0.8611426949501038,0,0.8840662240982056
ISIC_0010852,1,0,0.995316743850708,0,0.9913799166679382
ISIC_0009947,0,0,0.9960407018661499,0,0.9993425011634827
ISIC_0010347,0,0,0.9880015254020691,0,0.9936147928237915
ISIC_0011339,0,0,0.9972624778747559,0,0.9983698725700378
ISIC_0010585,0,0,0.9992914199829102,0,0.998918890953064
ISIC_0010011,1,0,0.9991248250007629,0,0.9993182420730591
ISIC_0010182,0,0,0.9953870177268982,0,0.9991273283958435
ISIC_0009904,0,0,0.9991511106491089,0,0.992365300655365
ISIC_0011107,0,0,0.9998370409011841,0,0.9983572363853455
ISIC_0010024,1,0,0.9862951636314392,0,0.6996394395828247
ISIC_0011205,0,0,0.9992805123329163,0,0.8745410442352295
ISIC_0010588,0,0,0.9995594620704651,0,0.9993160963058472
ISIC_0011347,0,0,0.9982707500457764,0,0.9989088773727417
ISIC_0011129,0,1,0.8987762928009033,0,0.9830098748207092
ISIC_0010863,1,0,0.550703227519989,0,0.944949209690094
ISIC_0011227,0,0,0.9854879975318909,0,0.9994884729385376
ISIC_0009874,0,0,0.9999603033065796,0,0.9999988079071045
ISIC_0010248,0,0,0.9996259212493896,0,0.9949727058410645
ISIC_0011165,0,0,0.9998509883880615,0,0.9794384241104126
ISIC_0011333,0,0,0.9815636873245239,0,0.8576024174690247
ISIC_0010215,0,0,0.9999164342880249,0,0.9995399713516235
ISIC_0010094,1,0,0.9981764554977417,0,0.9927883744239807
ISIC_0009889,0,0,0.9763514995574951,0,0.9993014335632324
ISIC_0011357,0,0,0.9999899864196777,0,0.999998927116394
ISIC_0011146,0,0,0.9752784371376038,1,0.8573883771896362
ISIC_0010357,0,1,0.9561935067176819,0,0.7569710612297058
ISIC_0010207,1,0,0.9995102882385254,0,0.9987173080444336
ISIC_0011079,0,0,0.9130033254623413,0,0.9999622106552124
ISIC_0011220,0,0,0.9970712661743164,0,0.9863828420639038
ISIC_0009936,0,0,0.9980674386024475,0,0.998819887638092
ISIC_0009934,1,0,0.8191161751747131,1,0.500980019569397
ISIC_0009880,0,0,0.9988791346549988,0,0.9998551607131958
ISIC_0010189,1,0,0.5215004086494446,0,0.7369439601898193
ISIC_0011112,1,1,0.9501678347587585,1,0.9680221676826477
ISIC_0011297,0,0,0.9965969920158386,0,0.998139500617981
ISIC_0009977,0,0,0.9963249564170837,0,0.9995799660682678
ISIC_0009961,0,0,0.9983150959014893,0,0.9999946355819702
ISIC_0010016,1,0,0.9787907004356384,0,0.9869309663772583
ISIC_0010176,0,0,0.9997915625572205,0,0.9999986886978149
ISIC_0009954,0,0,0.9990621209144592,0,0.9999909400939941
ISIC_0011207,0,0,0.9826023578643799,0,0.9977147579193115
ISIC_0011130,1,0,0.7240912914276123,0,0.9847975373268127
ISIC_0010472,0,0,0.983498752117157,0,0.999601423740387
ISIC_0010175,1,1,0.7799685001373291,1,0.8553152084350586
ISIC_0011228,0,0,0.9997709393501282,0,0.9999983310699463
ISIC_0011118,1,0,0.9961938858032227,0,0.9888533353805542
ISIC_0011385,0,0,0.9999114274978638,0,0.9999755620956421
ISIC_0010571,0,0,0.9999186992645264,0,0.9997257590293884
ISIC_0010468,1,0,0.8232656717300415,0,0.5103070735931396
ISIC_0010475,0,0,0.906438410282135,0,0.997767448425293
ISIC_0010239,0,1,0.92833012342453,1,0.8538889288902283
ISIC_0010220,0,0,0.9992265701293945,0,0.9999620914459229
ISIC_0010015,0,0,0.994696855545044,0,0.9805099964141846
ISIC_0009883,0,0,0.9617800116539001,0,0.908171534538269
ISIC_0010598,0,0,0.9991458654403687,0,0.9999243021011353
ISIC_0011149,0,0,0.9934050440788269,0,0.988052487373352
ISIC_0011230,0,0,0.9996174573898315,0,0.999041736125946
ISIC_0010222,0,0,0.9993340373039246,0,0.9998452663421631
ISIC_0010013,0,0,0.9999997615814209,0,0.9999991655349731
ISIC_0010212,0,0,0.9973860383033752,0,0.9991604089736938
ISIC_0010247,0,0,0.685520350933075,0,0.9893965125083923
ISIC_0009944,0,0,0.9999171495437622,0,0.9999855756759644
ISIC_0010319,1,0,0.997019350528717,0,0.9998960494995117
ISIC_0011295,1,0,0.7731955647468567,0,0.9940736889839172
ISIC_0009931,0,0,0.7570303082466125,0,0.9794173836708069
ISIC_0009975,0,0,0.9742670655250549,1,0.7815155386924744
ISIC_0010466,1,0,0.9943510293960571,0,0.9999805688858032
ISIC_0010481,0,0,0.8777287602424622,0,0.9978795051574707
ISIC_0009991,0,0,0.9916826486587524,0,0.9899266958236694
ISIC_0009956,0,0,0.9997614026069641,0,0.968976616859436
ISIC_0010255,0,0,0.9946821331977844,0,0.9362073540687561
ISIC_0011358,0,0,0.9981328845024109,0,0.9976697564125061
ISIC_0011356,1,0,0.9882093667984009,1,0.9835430383682251
ISIC_0011144,0,0,0.9998102784156799,0,0.9999951124191284
ISIC_0009873,0,0,0.9970358610153198,0,0.9999942779541016
ISIC_0011150,0,0,0.9996634721755981,0,0.9999822378158569
ISIC_0010056,1,0,0.5686559081077576,1,0.7871370911598206
ISIC_0010370,0,0,0.9996544122695923,0,0.9999862909317017
ISIC_0010227,0,0,0.9997746348381042,0,0.9998728036880493
ISIC_0009899,0,0,0.9977426528930664,0,0.98936927318573
ISIC_0010461,0,0,0.9999581575393677,0,0.9998658895492554
ISIC_0010034,1,1,0.8255121111869812,0,0.8998509049415588
ISIC_0011341,0,0,0.9999873638153076,0,0.9999991655349731
ISIC_0010361,0,0,0.9988190531730652,0,0.9999926090240479
ISIC_0011390,1,0,0.9996218681335449,0,0.998862624168396
ISIC_0011292,0,0,0.87506103515625,0,0.9619954228401184
ISIC_0010088,0,0,0.9882402420043945,0,0.9860171675682068
ISIC_0010078,0,0,0.9998739957809448,0,0.9999852180480957
ISIC_0010073,0,0,0.9996525049209595,0,0.9996846914291382
ISIC_0010249,0,0,0.9970079064369202,0,0.9986717700958252
ISIC_0009879,0,0,0.99972003698349,0,0.9999635219573975
ISIC_0011218,0,0,0.9999332427978516,0,0.9237626194953918
ISIC_0010089,1,0,0.9894576668739319,0,0.9838880896568298
ISIC_0009982,0,0,0.9961820244789124,0,0.9995680451393127
ISIC_0010474,0,0,0.997969925403595,0,0.9999971389770508
ISIC_0011393,0,0,0.9988961219787598,0,0.9996125102043152
ISIC_0011082,0,0,0.9986587762832642,0,0.9999489784240723
ISIC_0010605,0,0,0.9999982118606567,0,0.9999984502792358
ISIC_0010043,0,0,0.997761607170105,0,0.9923655390739441
ISIC_0009966,0,0,0.9961088299751282,0,0.999842643737793
ISIC_0010318,0,0,0.768184244632721,0,0.9992363452911377
ISIC_0010349,1,1,0.5172079801559448,0,0.9997465014457703
ISIC_0010092,0,0,0.9727214574813843,0,0.9948703050613403
ISIC_0009971,1,0,0.9951754808425903,0,0.9992914199829102
ISIC_0010063,0,0,0.9950075149536133,0,0.9965015649795532
ISIC_0010448,0,0,0.9023584127426147,0,0.8453864455223083
ISIC_0010335,0,0,0.9995470643043518,0,0.9983515739440918
ISIC_0011155,0,0,0.9995131492614746,0,0.9997283816337585
ISIC_0010554,0,0,0.9915953278541565,0,0.9913301467895508
ISIC_0010566,0,0,0.9951077699661255,0,0.9811791777610779
ISIC_0010379,1,0,0.9340804815292358,0,0.8613831996917725
ISIC_0011348,1,1,0.7117657661437988,1,0.7996674180030823
ISIC_0010238,0,0,0.9982415437698364,0,0.9986410737037659
ISIC_0010074,0,0,0.9952576756477356,0,0.9992807507514954
ISIC_0011224,0,0,0.9868044853210449,0,0.9998525381088257
ISIC_0011163,1,0,0.9967616200447083,0,0.9994974136352539
ISIC_0011378,0,0,0.9896997809410095,0,0.9967940449714661
ISIC_0009987,0,0,0.9964249730110168,0,0.9933957457542419
ISIC_0011083,0,0,0.9983207583427429,0,0.8959808349609375
ISIC_0011158,1,1,0.9845406413078308,1,0.7913886308670044
ISIC_0010069,0,0,0.9989509582519531,0,0.9999886751174927
ISIC_0011324,0,0,0.9999164342880249,0,0.9993414282798767
ISIC_0010187,0,0,0.9995204210281372,0,0.9996585845947266
ISIC_0010861,0,0,0.9877023100852966,0,0.9999743700027466
ISIC_0010067,1,1,0.8497621417045593,0,0.8672226071357727
ISIC_0010467,0,0,0.8402880430221558,0,0.9896883964538574
ISIC_0009965,0,0,0.9804773330688477,0,0.9787884950637817
ISIC_0011090,0,0,0.8985489010810852,0,0.9998644590377808
ISIC_0011092,0,0,0.9981555342674255,0,0.9999964237213135
ISIC_0011140,1,0,0.9323345422744751,0,0.9945159554481506
ISIC_0010553,0,0,0.7581740021705627,0,0.9852111339569092
ISIC_0011386,0,0,0.9988910555839539,0,0.9108021259307861
ISIC_0010326,0,0,0.9909958243370056,0,0.9990198612213135
ISIC_0009943,0,0,0.9998784065246582,0,0.9999421834945679
ISIC_0010447,0,0,0.9999488592147827,0,0.9995482563972473
ISIC_0011161,1,0,0.5691111087799072,0,0.8229591846466064
ISIC_0010597,1,1,0.7886751294136047,0,0.7551427483558655
ISIC_0011327,0,0,0.9972127079963684,0,0.9997860789299011
ISIC_0010459,0,0,0.9997195601463318,0,0.9999668598175049
ISIC_0010574,0,0,0.9989909529685974,0,0.9998241066932678
ISIC_0009906,0,0,0.9995928406715393,0,0.9997417330741882
ISIC_0010044,0,0,0.9932870268821716,0,0.9043465256690979
ISIC_0009923,0,0,0.9996554851531982,0,0.999968409538269
ISIC_0010374,0,0,0.9996788501739502,0,0.9985626339912415
ISIC_0011374,1,1,0.9676364660263062,0,0.9971677660942078
ISIC_0009868,1,1,0.9169096350669861,0,0.8057012557983398
ISIC_0011143,0,0,0.9999486207962036,0,0.9999327659606934
ISIC_0010336,0,0,0.5868909358978271,0,0.9937577247619629
ISIC_0011294,0,0,0.9609323740005493,0,0.9391331672668457
ISIC_0011124,0,0,0.9999575614929199,0,0.9999886751174927
ISIC_0010093,0,0,0.9660059213638306,0,0.9997045397758484
ISIC_0011166,1,1,0.5249282717704773,0,0.985124409198761
ISIC_0010055,0,0,0.9967241883277893,0,0.9843565821647644
ISIC_0010492,0,0,0.9728872179985046,0,0.9985899329185486
ISIC_0010565,0,0,0.9977391958236694,0,0.9998941421508789
ISIC_0010054,1,0,0.924281120300293,0,0.9912871718406677
ISIC_0011176,1,0,0.9866899251937866,0,0.872231662273407
ISIC_0010333,0,0,0.9989683628082275,0,0.9985485672950745
ISIC_0009888,0,0,0.9992522597312927,0,0.9999774694442749
ISIC_0010066,0,0,0.9884951710700989,0,0.996721088886261
ISIC_0010439,0,0,0.974195122718811,0,0.9988279938697815
ISIC_0010860,1,0,0.9963713884353638,0,0.9961275458335876
ISIC_0009946,0,0,0.9620508551597595,0,0.9950132966041565
ISIC_0010038,0,0,0.995937705039978,0,0.9999833106994629
ISIC_0009918,1,1,0.9954020977020264,0,0.9229381680488586
ISIC_0011306,0,0,0.7367275953292847,0,0.993137001991272
ISIC_0010267,1,1,0.8710073232650757,1,0.5311546921730042
ISIC_0011139,1,0,0.9901140928268433,0,0.9909024834632874
ISIC_0010003,0,0,0.9777325391769409,0,0.998102605342865
ISIC_0010062,0,0,0.9998887777328491,0,0.9982080459594727
ISIC_0011128,1,1,0.9986177682876587,0,0.6109254360198975
ISIC_0010329,1,0,0.8141184449195862,1,0.8997354507446289
ISIC_0010589,0,0,0.8424282073974609,0,0.9996007084846497
ISIC_0011208,0,0,0.8883733749389648,0,0.9946310520172119
ISIC_0010458,0,0,0.99951171875,0,0.9999523162841797
ISIC_0010006,0,0,0.9999669790267944,0,0.9998486042022705
ISIC_0010323,0,0,0.9874118566513062,0,0.99674391746521
ISIC_0011117,0,1,0.565208375453949,0,0.9996178150177002
ISIC_0009902,0,0,0.9677671790122986,0,0.9910607933998108
ISIC_0010000,1,0,0.6335880160331726,0,0.7422873973846436
ISIC_0011099,1,1,0.9934886693954468,1,0.9594792127609253
ISIC_0011159,0,0,0.6519995927810669,0,0.9993719458580017
ISIC_0010848,0,0,0.9991777539253235,0,0.9999970197677612
ISIC_0010567,0,0,0.8288121223449707,0,0.9953195452690125
ISIC_0010235,1,1,0.9987744688987732,1,0.8626317381858826
ISIC_0010201,0,0,0.9999144077301025,0,0.9999285936355591
ISIC_0010344,0,0,0.9990758895874023,0,0.9980525970458984
ISIC_0009901,0,0,0.9617807269096375,0,0.990451455116272
ISIC_0010572,0,0,0.9959467053413391,0,0.8597164154052734
ISIC_0010449,0,0,0.999728262424469,0,0.9996495246887207
ISIC_0011384,0,0,0.9984394907951355,0,0.9999278783798218
ISIC_0010856,0,0,0.9951188564300537,0,0.9999978542327881
ISIC_0010590,0,0,0.9972023963928223,0,0.99383944272995
ISIC_0011089,0,0,0.992476761341095,0,0.9993172883987427
ISIC_0010018,0,0,0.9989513158798218,0,0.9758514165878296
ISIC_0011098,0,0,0.9906573295593262,0,0.9999024868011475
ISIC_0010850,0,0,0.9050827026367188,0,0.9997279047966003
ISIC_0011225,0,0,0.9819241166114807,0,0.9958156943321228
ISIC_0010023,1,1,0.9963395595550537,1,0.5831915140151978
ISIC_0010568,0,0,0.9893712997436523,0,0.9997883439064026
ISIC_0010465,0,0,0.9993805885314941,0,0.9996373653411865
ISIC_0010264,0,0,0.9974104762077332,0,0.9999065399169922
ISIC_0011352,0,0,0.9963749051094055,0,0.9913961291313171
ISIC_0009960,1,0,0.9594309329986572,0,0.9987071752548218
ISIC_0009948,0,0,0.6001757383346558,0,0.9672589898109436
ISIC_0011366,1,0,0.9613928198814392,0,0.9940398931503296
ISIC_0010057,0,0,0.9999147653579712,0,0.9999854564666748
ISIC_0009970,0,0,0.9618390202522278,0,0.9997647404670715
ISIC_0010364,1,0,0.9955386519432068,0,0.9988000392913818
ISIC_0011119,0,0,0.9979082345962524,0,0.9999121427536011
ISIC_0010340,0,0,0.992660641670227,0,0.9402974843978882
ISIC_0009897,1,0,0.9729132652282715,0,0.8600691556930542
ISIC_0011173,0,0,0.9999505281448364,0,0.9997180104255676
ISIC_0009976,0,0,0.9998601675033569,0,0.9993234872817993
ISIC_0009877,0,0,0.9997180104255676,0,0.9998766183853149
ISIC_0010490,0,0,0.9986588954925537,0,0.9999526739120483
ISIC_0010606,0,0,0.9996293783187866,0,0.9999374151229858
ISIC_0009967,0,0,0.9963735938072205,0,0.9923991560935974
ISIC_0010225,1,0,0.9998161196708679,0,0.9999828338623047
ISIC_0010456,0,0,0.9999815225601196,0,0.9998987913131714
ISIC_0010862,1,0,0.7938022613525391,0,0.9874711632728577
ISIC_0010009,0,0,0.9380977749824524,0,0.9999115467071533
ISIC_0011296,0,0,0.9997181296348572,0,0.9993141889572144
ISIC_0010194,1,0,0.6709327697753906,1,0.5220704674720764
ISIC_0010017,0,0,0.9983661770820618,0,0.9939056038856506
ISIC_0010847,0,0,0.999890923500061,0,0.9999874830245972
ISIC_0010604,0,0,0.9999169111251831,0,0.9999936819076538
ISIC_0011123,0,0,0.7816171050071716,0,0.9452205896377563
ISIC_0010455,0,0,0.9959329962730408,0,0.9995020627975464
ISIC_0011367,0,0,0.9992051720619202,0,0.9999847412109375
ISIC_0011223,0,0,0.6136451959609985,0,0.9997236132621765
ISIC_0010462,0,0,0.990928590297699,0,0.9993208646774292
ISIC_0010173,0,0,0.9998255372047424,0,0.9996981620788574
ISIC_0010168,0,0,0.845587968826294,0,0.9857558608055115
ISIC_0011085,0,0,0.9962435960769653,0,0.9987595081329346
ISIC_0010204,0,0,0.71640545129776,0,0.9991732239723206
ISIC_0011211,0,0,0.9957483410835266,0,0.9992178678512573
ISIC_0010372,1,1,0.7551013231277466,0,0.9784935712814331
ISIC_0009921,0,0,0.9987506866455078,0,0.9962899684906006
ISIC_0010060,0,0,0.6214267611503601,0,0.9995099306106567
ISIC_0011372,0,0,0.9950982928276062,0,0.9973018169403076
ISIC_0010186,0,0,0.9971171617507935,0,0.999984860420227
ISIC_0010494,0,0,0.9451122283935547,1,0.8190736174583435
ISIC_0010593,0,0,0.9963306784629822,0,0.9984153509140015
